id,date,exp_date,house_direction,balcony_direction,bedroom,toilet,legit,furniture,floor,facade,entrance,city,district,ward,street,area,price
batdongsan_com_vn_35682642,23/11/2022,30/11/2022,None,None,6,7,"Sổ đỏ chính chủ, sẵn sàng giao dịch",,5,4.5 m,None,Hà Nội,Hà Đông,Phường Phúc La,Đường Xa La,60.0,10000.0
batdongsan_com_vn_35930346,23/11/2022,30/11/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,None,Hà Nội.,Nam Từ Liêm,Thị trấn Cầu Diễn,Đường Nguyễn Văn Giáp,80.0,3770.0
batdongsan_com_vn_35930223,23/11/2022,03/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp đầy đủ.,5,None,None,Hà Nội,Long Biên,Phường Việt Hưng,Đường Ô Cách,30.0,4300.0
batdongsan_com_vn_35648264,19/11/2022,29/11/2022,Tây - Bắc,None,4,4,Sổ đỏ/ Sổ hồng.,Full nội thất chủ đầu tư.,5,5 m,None,Hà Nội,Hoàng Mai,Phường Đại Kim,Đường Nghiêm Xuân Yêm,75.0,27000.0
batdongsan_com_vn_35763210,23/11/2022,30/11/2022,None,None,2,2,None,,2,None,None,Hà Nội,Hoàng Mai,Phường Định Công,Đường Định Công Hạ,60.0,6900.0
batdongsan_com_vn_33753562,18/11/2022,28/11/2022,Tây - Nam,Đông - Bắc,2,2,Sổ đỏ/ Sổ hồng,Bàn giao full nội thất cao cấp.,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mễ Trì,Đường Lê Quang Đạo,95.0,4450.0
batdongsan_com_vn_35928002,23/11/2022,30/11/2022,Đông - Nam,Tây - Bắc,3,2,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,None,None,None,Hà Nội,Cầu Giấy,Phường Yên Hòa,Đường Phạm Văn Bạch,96.0,5600.0
batdongsan_com_vn_35679319,23/11/2022,03/12/2022,Tây - Bắc,Đông - Bắc,3,4,Sổ đỏ/ Sổ hồng,,5,5.2 m,3,Hà Nội,Long Biên,Phường Phúc Đồng,Đường Chu Huy Mân,32.6,5500.0
batdongsan_com_vn_35954810,25/11/2022,02/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ ,5,4 m,2.5,Hà Nội,Tây Hồ,Phường Bưởi,Đường Lạc Long Quân,40.0,6600.0
batdongsan_com_vn_35734631,27/11/2022,04/12/2022,None,None,5,6,Sổ đỏ chính chủ.,,6,None,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Phố Ngụy Như Kon Tum,75.0,24000.0
batdongsan_com_vn_35764663,27/11/2022,04/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng.,Nội thất cơ bản.,5,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Liệt,Đường Linh Đường,60.0,6100.0
batdongsan_com_vn_35812631,25/11/2022,02/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng.,,4,None,None,Hà Nội,Hoàng Mai,Phường Đại Kim,Đường Đại Từ,48.0,4500.0
batdongsan_com_vn_33075274,27/11/2022,04/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất,None,None,None,Hà Nội,Ba Đình,Phường Ngọc Khánh,Phố Liễu Giai,110.0,9000.0
batdongsan_com_vn_35753289,18/11/2022,28/11/2022,None,None,3,None,Sổ đỏ/ Sổ hồng.,Nội thất cơ bản.,5,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Liệt,Đường Hoàng Liệt,35.0,3400.0
batdongsan_com_vn_33847990,27/11/2022,04/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Ba Đình,Phường Ngọc Khánh,Phố Liễu Giai,148.0,17500.0
batdongsan_com_vn_32496726,25/11/2022,02/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Ba Đình,Phường Ngọc Khánh,Phố Liễu Giai,237.0,25000.0
batdongsan_com_vn_33072777,25/11/2022,02/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất,None,None,None,Hà Nội,Ba Đình,Phường Ngọc Khánh,Phố Liễu Giai,80.0,6800.0
batdongsan_com_vn_35669752,22/11/2022,29/11/2022,None,None,2,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Gia Lâm,Xã Dương Xá,None,68.0,1880.0
batdongsan_com_vn_35547299,25/11/2022,05/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,4,3.5 m,None,Hà Nội,Đống Đa,Phường Láng Hạ,Phố Láng Hạ,28.0,3600.0
batdongsan_com_vn_35955851,26/11/2022,06/12/2022,None,None,3,3,Sổ đỏ/ Sổ hồng,,5,3.4 m,None,Hà Nội,Đống Đa,Phường Phương Liên,Đường Hồ Ba Mẫu,24.0,3300.0
batdongsan_com_vn_35962408,27/11/2022,07/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,,5,3.5 m,3,Hà Nội,Đống Đa,Phường Phương Liên,Đường Lê Duẩn,24.0,3300.0
batdongsan_com_vn_34909615,27/11/2022,07/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Thanh Trì,Xã Tả Thanh Oai,None,45.0,1750.0
batdongsan_com_vn_35867806,25/11/2022,02/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,8,8 m,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Hoàng Ngân,110.0,16000.0
batdongsan_com_vn_35947664,25/11/2022,02/12/2022,Tây - Nam,Đông - Nam,3,2,None,,None,None,None,Hà Nội,Đống Đa,Phường Láng Hạ,Phố Láng Hạ,100.0,7000.0
batdongsan_com_vn_35951773,25/11/2022,02/12/2022,Đông - Nam,Đông - Nam,4,4,Sổ đỏ/ Sổ hồng,Cơ bản,4,4.2 m,12,Hà Nội,Hà Đông,Phường La Khê,Đường Lê Trọng Tấn,51.0,7000.0
batdongsan_com_vn_34001389,27/11/2022,07/12/2022,None,None,None,None,Có sổ.,,4,None,None,Hà Nội,Thanh Trì,Xã Tả Thanh Oai,None,30.0,2250.0
batdongsan_com_vn_35963911,27/11/2022,04/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,8,Hà Nội,Cầu Giấy,Phường Dịch Vọng,Đường Cầu Giấy,88.0,21700.0
batdongsan_com_vn_35328706,27/11/2022,07/12/2022,None,None,None,None,None,,3,None,None,Hà Nội,Thanh Trì,Xã Tả Thanh Oai,None,50.0,2930.0
batdongsan_com_vn_33432991,27/11/2022,07/12/2022,None,None,None,None,Có sổ.,,None,None,None,Hà Nội,Thanh Trì,Xã Tả Thanh Oai,None,60.0,2220.0
batdongsan_com_vn_35710057,22/11/2022,29/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Nội Thất Đầy Đủ Toàn Gỗ Tốt,4,4.5 m,None,Hà Nội,Long Biên,Phường Bồ Đề,Phố Hồng Tiến,49.0,3600.0
batdongsan_com_vn_35874649,18/11/2022,28/11/2022,None,None,None,None,None,,6,5 m,None,Hà Nội,Tây Hồ,Phường Thụy Khuê,Đường Thụy Khuê,86.0,19000.0
batdongsan_com_vn_35700320,18/11/2022,28/11/2022,None,None,4,6,None,,6,None,None,Hà Nội,Cầu Giấy,Phường Nghĩa Tân,Phố Phùng Chí Kiên,45.0,8600.0
batdongsan_com_vn_35881115,21/11/2022,28/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Đống Đa,Phường Nam Đồng,Đường Nam Đồng,85.0,30000.0
batdongsan_com_vn_35598817,27/11/2022,04/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4.2 m,2,Hà Nội,Long Biên,Phường Long Biên,Đường Phố Trạm,54.0,3300.0
batdongsan_com_vn_34173531,27/11/2022,06/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Hoài Đức,Xã An Khánh,Đường Láng Hòa Lạc,150.0,15500.0
batdongsan_com_vn_34663362,23/11/2022,30/11/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Gia Lâm,Xã Dương Xá,None,68.0,1800.0
batdongsan_com_vn_35912758,21/11/2022,28/11/2022,None,None,2,2,None,,None,None,None,Hà Nội,Đông Anh,Xã Đông Hội,Đường 5,77.0,1726.0
batdongsan_com_vn_34218854,23/11/2022,30/11/2022,None,None,1,1,None,Bàn giao nội thất liền tường nhập khẩu cao cấp.,None,None,None,Hà Nội,Gia Lâm,Xã Dương Xá,Đường Đông Dư,46.2,1650.0
batdongsan_com_vn_35659805,18/11/2022,28/11/2022,Nam,Nam,4,2,Sổ đỏ/ Sổ hồng.,Cơ bản,3,6 m,5,Hà Nội,Long Biên,Phường Ngọc Thụy,Đường Ngọc Thụy,106.0,8300.0
batdongsan_com_vn_35798919,18/11/2022,28/11/2022,None,None,5,4,Sổ đỏ/ Sổ hồng,Nội thất nhập ngoại.,6,None,5,Hà Nội,Ba Đình,Phường Cống Vị,Phố Liễu Giai,40.0,6800.0
batdongsan_com_vn_35385878,27/11/2022,04/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng.,,5,4 m,4.5,Hà Nội,Long Biên,Phường Gia Thụy,Đường Nguyễn Văn Cừ,60.0,4800.0
batdongsan_com_vn_35889959,21/11/2022,28/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Nội thất hiện đại.,5,4.6 m,None,Hà Nội,Ba Đình,Phường Giảng Võ,Đường Nguyễn Công Hoan,70.0,27000.0
batdongsan_com_vn_34822094,27/11/2022,07/12/2022,None,None,4,5,Sổ đỏ/ Sổ hồng,,6,4.1 m,None,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,50.0,8390.0
batdongsan_com_vn_35963901,27/11/2022,05/12/2022,None,None,6,7,SỔ ĐỎ NỞ HẬU ĐẸP,,5,6.3 m,8,Hà Nội,Tây Hồ,Phường Xuân La,Đường Xuân La,134.0,20000.0
batdongsan_com_vn_35033373,27/11/2022,04/12/2022,Tây - Bắc,Đông - Nam,3,2,Sổ đỏ/ Sổ hồng,Full,None,None,None,Hà Nội,Hà Đông,Phường Phú La,Đường Lê Trọng Tấn,118.8,3000.0
batdongsan_com_vn_35732340,27/11/2022,07/12/2022,None,None,4,None,Sổ đỏ,,4,5.1 m,None,Hà Nội,Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Khang,45.0,5000.0
batdongsan_com_vn_35875693,18/11/2022,08/12/2022,Đông - Bắc,Đông - Nam,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất,None,None,None,Hà Nội,Long Biên,Phường Sài Đồng,Đường Huỳnh Văn Nghệ,97.0,4150.0
batdongsan_com_vn_35845936,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,5,5 m,None,Hà Nội,Thanh Xuân,Phường Khương Mai,Đường Lê Trọng Tấn,46.0,7500.0
batdongsan_com_vn_35467451,25/11/2022,02/12/2022,Đông - Bắc,Đông - Bắc,2,2,Sổ đỏ/ Sổ hồng,Full,None,None,None,Hà Nội,Hà Đông,Phường Quang Trung,Đường Quang Trung,63.0,1800.0
batdongsan_com_vn_35963900,27/11/2022,04/12/2022,None,None,5,5,"sổ đỏ, sổ hồng",hiện đại,5,5 m,6,Hà Nội,Cầu Giấy,Phường Nghĩa Tân,Phố Phan Văn Trường,52.0,15500.0
batdongsan_com_vn_35179154,25/11/2022,02/12/2022,Tây - Bắc,Đông - Bắc,2,2,Hợp đồng mua bán,Full,None,None,None,Hà Nội,Hà Đông,Phường Hà Cầu,Đường Tô Hiệu,65.0,2100.0
batdongsan_com_vn_35649303,19/11/2022,29/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,3,3 m,None,Hà Nội,Tây Hồ,Phường Thụy Khuê,Đường Thụy Khuê,50.0,11500.0
batdongsan_com_vn_35942192,24/11/2022,01/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,5,5 m,None,Hà Nội,Thanh Xuân,Phường Khương Mai,Đường Nguyễn Ngọc Nại,50.0,7500.0
batdongsan_com_vn_34228961,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,6,4.3 m,None,Hà Nội,Tây Hồ,Phường Thụy Khuê,Đường Lạc Long Quân,50.0,22200.0
batdongsan_com_vn_35923462,22/11/2022,29/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,4,None,7,Hà Nội,Đống Đa,Phường Ô Chợ Dừa,Đường Trần Quang Diệu,140.0,22600.0
batdongsan_com_vn_34930125,22/11/2022,29/11/2022,None,None,3,None,Sổ đỏ/ Sổ hồng,,2,None,None,Hà Nội,Ba Đình,Phường Quán Thánh,Đường Quán Thánh,43.0,5200.0
batdongsan_com_vn_33118690,23/11/2022,30/11/2022,None,None,None,None,Có sổ.,Nội thất trang thiết bị cao cấp.,9,6.9 m,None,Hà Nội,Đống Đa,Phường Khâm Thiên,Phố Khâm Thiên,116.0,67000.0
batdongsan_com_vn_35298050,22/11/2022,29/11/2022,Tây - Nam,Tây - Nam,3,4,Sổ đỏ/ Sổ hồng,,5,4 m,2,Hà Nội,Hoài Đức,Xã Di Trạch,Đường Văn Minh,30.0,2200.0
batdongsan_com_vn_35963898,27/11/2022,04/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,8,Hà Nội,Cầu Giấy,Phường Nghĩa Tân,Đường Nguyễn Phong Sắc,106.0,29200.0
batdongsan_com_vn_35250355,22/11/2022,29/11/2022,None,None,6,6,Sổ đỏ.,,5,5 m,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Đường Nguyễn Huy Tưởng,70.0,22000.0
batdongsan_com_vn_35890416,21/11/2022,28/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,6,Hà Nội,Bắc Từ Liêm,Phường Đức Thắng,Phố Văn Hội,41.0,4510.0
batdongsan_com_vn_35510337,23/11/2022,30/11/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,Nội thất liền tường.,None,None,None,Hà Nội,Gia Lâm,Xã Dương Xá,None,80.0,2320.0
batdongsan_com_vn_35942999,24/11/2022,04/12/2022,Đông - Bắc,Đông - Bắc,None,6,Sổ đỏ/ Sổ hồng,Đã cho nhà hàng thuê giá 110 triệu/ tháng được 2 năm,4,12 m,20,Hà Nội,Huyện Gia Lâm,None,None,153.0,39500.0
batdongsan_com_vn_35948222,25/11/2022,02/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Hoàng Mai,Phường Tân Mai,Đường Tân Mai,29.0,2600.0
batdongsan_com_vn_35871537,25/11/2022,02/12/2022,None,None,3,4,None,,5,3.3 m,7,Hà Nội.,Hoàng Mai,Phường Đại Kim,Đường Đại Từ,30.0,3270.0
batdongsan_com_vn_35963894,27/11/2022,04/12/2022,None,None,7,7,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất,5,7.5 m,6.5,Hà Nội,Ba Đình,Phường Cống Vị,None,101.0,20500.0
batdongsan_com_vn_35752879,27/11/2022,04/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Thanh Xuân,Phường Khương Mai,Đường Lê Trọng Tấn,36.0,3900.0
batdongsan_com_vn_35963892,27/11/2022,04/12/2022,None,None,3,3,None,,5,3.85 m,4,Hà Nội,Hà Đông,Phường Dương Nội,Đường Ỷ La,30.0,3050.0
batdongsan_com_vn_35119442,22/11/2022,29/11/2022,Đông,None,4,3,Sổ đỏ/ Sổ hồng,,4,3.2 m,2.5,Hà Nội,Hoài Đức,Xã Vân Canh,Đường 422B,33.0,2650.0
batdongsan_com_vn_35494865,24/11/2022,01/12/2022,None,None,6,4,Sổ đỏ/ Sổ hồng,,5,5 m,None,Hà Nội,Hai Bà Trưng,Phường Đồng Tâm,Phố Trần Đại Nghĩa,60.0,7600.0
batdongsan_com_vn_35263857,27/11/2022,04/12/2022,None,None,5,None,Sổ đỏ/ Sổ hồng.,,5,None,None,Hà Nội,Gia Lâm,Xã Cổ Bi,Đường Bình Minh,72.0,4000.0
batdongsan_com_vn_28001872,23/11/2022,30/11/2022,None,None,28,None,Sổ đỏ.,"Đầy đủ trang thiết bị, nội thất cao cấp, hệ thống phòng cháy...",7,6 m,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,96.0,51500.0
batdongsan_com_vn_35724861,21/11/2022,28/11/2022,Tây - Bắc,Đông - Nam,2,2,Hợp đồng mua bán,Nội thất hoàn thiện đầy đủ,None,None,None,Hà Nội,Đông Anh,Xã Đông Hội,Đường 5,63.0,1800.0
batdongsan_com_vn_35507728,24/11/2022,01/12/2022,None,None,None,None,Sổ đỏ.,,None,5.2 m,None,Hà Nội,Hoàng Mai,Phường Hoàng Văn Thụ,Đường Đền Lừ,71.0,22000.0
batdongsan_com_vn_35761317,24/11/2022,01/12/2022,None,None,None,None,None,,None,5 m,None,Hà Nội,Hoàng Mai,Phường Tân Mai,Đường Nguyễn Chính,60.0,7400.0
batdongsan_com_vn_32155174,24/11/2022,01/12/2022,None,None,2,2,None,,None,None,None,Hà Nội,Thanh Xuân,Phường Khương Trung,Đường Khương Trung,89.0,3300.0
batdongsan_com_vn_34268298,24/11/2022,01/12/2022,None,None,None,None,Có sổ.,,5,None,None,Hà Nội,Hoàng Mai,Phường Tân Mai,Đường Kim Đồng,85.0,18300.0
batdongsan_com_vn_35736509,22/11/2022,29/11/2022,None,None,None,None,Sổ đỏ,,8,None,None,Hà Nội,Thanh Xuân,Phường Phương Liệt,Phố Phương Liệt,60.0,11500.0
batdongsan_com_vn_35958838,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Hoàng Mai,Phường Giáp Bát,Đường Kim Đồng,120.0,12000.0
batdongsan_com_vn_35963884,27/11/2022,04/12/2022,None,None,7,7,Đã có sổ đỏ.,Cao cấp,7,4 m,12,Hà Nội,Đống Đa,Phường Ngã Tư Sở,Đường Nguyễn Văn Tuyết,55.0,26000.0
batdongsan_com_vn_35848250,27/11/2022,04/12/2022,None,None,None,None,None,,None,5.2 m,3,Hà Nội,Long Biên,Phường Thạch Bàn,Đường Nguyễn Văn Linh,33.0,1880.0
batdongsan_com_vn_35958899,26/11/2022,03/12/2022,None,None,1,1,Sổ đỏ/ Sổ hồng.,,1,6.2 m,None,Hà Nội,Hoàng Mai,Phường Giáp Bát,Đường Trương Định,45.0,3250.0
batdongsan_com_vn_35642820,24/11/2022,01/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Thanh Xuân,Phường Khương Đình,Phố Vũ Tông Phan,60.0,4850.0
batdongsan_com_vn_34985509,25/11/2022,02/12/2022,Đông - Nam,Đông - Nam,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất,None,None,None,Hà Nội,Đông Anh,Xã Đông Hội,Đường 5,100.0,2600.0
batdongsan_com_vn_35675665,21/11/2022,28/11/2022,None,None,None,None,Sổ đỏ.,,None,7.2 m,None,Hà Nội,Hoàng Mai,Phường Tân Mai,Đường Tân Mai,140.0,10400.0
batdongsan_com_vn_35963883,27/11/2022,04/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Đống Đa,Phường Cát Linh,Phố Hào Nam,50.0,1260.0
batdongsan_com_vn_35589999,27/11/2022,07/12/2022,None,Đông - Nam,2,2,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,None,None,None,Hà Nội,Tây Hồ,Phường Phú Thượng,Đường Võ Chí Công,84.0,4100.0
batdongsan_com_vn_35119493,22/11/2022,29/11/2022,Tây,Tây,3,4,Sổ đỏ/ Sổ hồng,,5,4.2 m,4,Hà Nội,Hoài Đức,Xã Di Trạch,None,30.0,3000.0
batdongsan_com_vn_35639237,24/11/2022,01/12/2022,Đông - Bắc,Tây - Nam,2,2,Đã có sổ,Đầy đủ.,None,None,None,Hà Nội,Long Biên,Phường Đức Giang,Đường Bùi Thiện Ngộ,85.0,2909.0
batdongsan_com_vn_35940957,24/11/2022,01/12/2022,None,None,None,None,Sổ đỏ,,6,None,None,Hà Nội,Đống Đa,Phường Láng Hạ,Đường Trần Quang Diệu,60.0,19000.0
batdongsan_com_vn_29057921,27/11/2022,04/12/2022,Đông - Bắc,None,None,None,Sổ đỏ chính chủ.,,None,10 m,2,Hà Nội,Đông Anh,Xã Võng La,None,226.8,6450.0
batdongsan_com_vn_35748924,27/11/2022,04/12/2022,Đông - Bắc,Tây - Nam,2,2,Đã có sổ.,"Đầy đủ nội thất đẹp đầy đủ nội thất sàn gỗ, tủ bếp điều hòa, tủ lạnh, nóng lạnh, máy giặt.",None,None,None,Hà Nội.,Long Biên,Phường Giang Biên,Đường Mai Chí Thọ,73.0,1988.0
batdongsan_com_vn_35949655,25/11/2022,02/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Đống Đa,Phường Ngã Tư Sở,Đường Tôn Thất Tùng,50.0,7000.0
batdongsan_com_vn_35791563,27/11/2022,07/12/2022,None,None,None,None,Sổ đỏ,,None,15.2 m,None,Hà Nội,Nam Từ Liêm,Phường Xuân Phương,Đường Hòe Thị,61.0,5000.0
batdongsan_com_vn_33952759,24/11/2022,01/12/2022,None,None,6,6,Sổ đỏ/ Sổ hồng,,3,9 m,40,Hà Nội,Hai Bà Trưng,Phường Nguyễn Du,Phố Bà Triệu,309.0,133000.0
batdongsan_com_vn_35940915,24/11/2022,01/12/2022,None,None,None,None,Sổ đỏ,,6,5 m,None,Hà Nội,Hoàng Mai,Phường Hoàng Liệt,Đường Linh Đàm,60.0,15500.0
batdongsan_com_vn_35381723,23/11/2022,30/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Ba Đình,Phường Cống Vị,Đường Bưởi,165.0,35000.0
batdongsan_com_vn_35814002,27/11/2022,07/12/2022,Đông - Nam,None,4,2,Hợp đồng mua bán,,None,None,None,Hà Nội,Tây Hồ,Phường Phú Thượng,Đường Võ Chí Công,147.0,5400.0
batdongsan_com_vn_35943202,24/11/2022,01/12/2022,None,None,3,None,SĐCC,,4,None,None,Hà Nội,Đống Đa,Phường Ngã Tư Sở,Đường Láng,40.0,4750.0
batdongsan_com_vn_35632610,23/11/2022,30/11/2022,Tây - Bắc,Đông - Nam,2,1,Đã có sổ,"Đầy đủ có sàn gỗ, tủ bếp, điều hòa, nóng lạnh.",None,None,None,Hà Nội,Long Biên,Phường Giang Biên,None,75.0,1609.0
batdongsan_com_vn_30656918,24/11/2022,01/12/2022,None,None,None,None,Có sổ,,None,5.2 m,None,Hà Nội,Hai Bà Trưng,None,None,69.0,15900.0
batdongsan_com_vn_30660334,23/11/2022,30/11/2022,None,None,None,None,Sổ đỏ sẵn sàng giao dịch,,None,None,None,Hà Nội,Hoàn Kiếm,Phường Cửa Đông,Phố Hàng Da,88.0,43000.0
batdongsan_com_vn_35783177,21/11/2022,01/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,Cơ bản,None,None,None,Hà Nội,Tây Hồ,Phường Phú Thượng,Đường Võ Chí Công,168.0,6200.0
batdongsan_com_vn_35958478,26/11/2022,03/12/2022,Đông - Bắc,None,2,2,Sổ đỏ/ Sổ hồng,"Điều hòa, nóng lạnh, thiết bị vệ sinh, hệ thống chiếu sáng, bếp...",None,None,None,Hà Nội,Nam Từ Liêm,None,None,97.0,4600.0
batdongsan_com_vn_35000172,23/11/2022,30/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,16.2 m,25,Hà Nội,Cầu Giấy,Phường Nghĩa Tân,Đường Hoàng Quốc Việt,288.0,120000.0
batdongsan_com_vn_34126847,23/11/2022,30/11/2022,None,None,None,2,None,,2,None,35,Hà Nội,Cầu Giấy,Phường Dịch Vọng,Đường Cầu Giấy,550.0,154000.0
batdongsan_com_vn_35777523,23/11/2022,30/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,15 m,None,Hà Nội,Hai Bà Trưng,Phường Ngô Thì Nhậm,Phố Hàng Chuối,350.0,160000.0
batdongsan_com_vn_35963878,27/11/2022,04/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Bắc Từ Liêm,Phường Đức Thắng,Đường Lê Văn Hiến,93.0,4250.0
batdongsan_com_vn_35959477,26/11/2022,06/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Ba Đình,Phường Liễu Giai,Đường Văn Cao,119.0,52000.0
batdongsan_com_vn_35962048,27/11/2022,04/12/2022,None,None,3,None,Sổ đỏ/ Sổ hồng,Cơ bản,4,1 m,3,Hà Nội,Ba Đình,Phường Ngọc Hà,Đường Hoàng Hoa Thám,38.0,4800.0
batdongsan_com_vn_31609725,23/11/2022,30/11/2022,None,None,5,5,"Sổ đỏ đẹp, pháp lý chuẩn.",Hiện đại.,5,None,8,Hà Nội,Cầu Giấy,Phường Trung Hòa,Phố Đỗ Quang,56.0,14700.0
batdongsan_com_vn_35501385,25/11/2022,02/12/2022,None,None,4,None,Sổ đỏ/ Sổ hồng,,4,4.2 m,4,Hà Nội,Cầu Giấy,Phường Dịch Vọng,Phố Trần Quốc Hoàn,45.0,9000.0
batdongsan_com_vn_35963784,27/11/2022,04/12/2022,None,None,4,None,Sổ đỏ/ Sổ hồng,Đầy đủ,5,4.2 m,5,Hà Nội,Tây Hồ,Phường Bưởi,đường Võng Thị,54.0,8000.0
batdongsan_com_vn_35787331,21/11/2022,28/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,7,None,None,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Phố Phùng Chí Kiên,48.0,8000.0
batdongsan_com_vn_35432610,25/11/2022,02/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Đường Tô Hiệu,37.0,4900.0
batdongsan_com_vn_35624957,27/11/2022,07/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,4 m,None,Hà Nội,Cầu Giấy,Phường Quan Hoa,Đường Cầu Giấy,43.0,4300.0
batdongsan_com_vn_35625270,27/11/2022,07/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Nội thất đẹp hoàn hảo ,6,None,3,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Đường Nguyễn Đình Hoàn,38.0,5100.0
batdongsan_com_vn_30770285,27/11/2022,04/12/2022,None,None,10,10,Sổ đỏ chính chủ,,6,6.5 m,None,Hà Nội,Tây Hồ,Phường Yên Phụ,Phố Vũ Miện,142.0,58900.0
