,Price,Area,Facade,Building Line,Floors,Bedrooms,Pulish Time,Type,ID,Toilets,Direction,District
412,750000,180.0,7.0,30.0,3,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470769.6083894,4,,Hoàn Kiếm
413,285000,76.0,6.0,1.0,8,None,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440882.085358,None,,Đống Đa
418,45000,45.0,6.0,5.0,5,3,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440892.861643,4,,Ba Đình
419,27500,35.0,3.0,2.0,4,3,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440894.5824182,3,,Hoàng Mai
420,60000,58.0,4.0,4.0,5,5,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440896.2642188,5,,Hoàng Mai
421,95000,88.0,6.0,3.0,3,3,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440898.7694237,None,,Long Biên
423,28500,62.0,4.0,3.0,None,None,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440903.5536802,None, Đông bắc,None
425,47000,32.0,4.0,3.0,5,None,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440909.0371237,None,,Nam Từ Liêm
431,5000000,500.0,20.0,15.0,7,30,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440923.822811,35, Tây bắc,Hoàn Kiếm
433,750000,180.0,7.0,30.0,3,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470824.167805,4,,Hoàn Kiếm
434,40000,40.0,5.0,4.0,5,6,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470826.0276537,None,,Nam Từ Liêm
435,138000,60.0,4.0,5.0,7,5,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470828.2267456,6, Tây nam,Cầu Giấy
436,185000,75.0,4.0,7.0,6,10,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470830.489048,10, Tây bắc,None
438,40000,47.0,3.0,2.0,2,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470834.3817596,2, Đông nam,None
439,46000,50.0,5.0,2.0,4,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470836.005669,3, Đông,None
440,145000,55.0,4.0,5.0,6,8,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470838.2867682,5, Bắc,Cầu Giấy
441,110000,45.0,4.0,5.0,4,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470840.5022233,3, Bắc,None
442,80000,55.0,4.0,3.0,5,5,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470842.5488,4, Tây bắc,Ba Đình
443,150000,270.0,18.0,15.0,3,6,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470845.24369,7, Nam,Gia Lâm
444,68000,73.0,5.0,3.0,5,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470847.6047664,5, Tây bắc,None
445,620000,110.0,5.0,60.0,8,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470850.09359,None, Tây bắc,None
446,150000,55.0,4.0,14.0,5,6,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470851.9414797,None, Đông nam,None
447,260000,66.0,4.0,12.0,8,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470854.4651766,None, Tây nam,None
448,400000,110.0,6.0,20.0,7,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470856.9031725,None, Đông bắc,None
449,210000,60.0,5.0,15.0,6,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470858.489402,None, Đông bắc,None
450,190000,75.0,6.0,15.0,5,6,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470860.5721967,None, Tây nam,None
451,960000,98.0,8.0,60.0,9,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470864.1064525,None, Đông nam,None
452,452500,95.0,6.0,12.0,10,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470866.4314635,None, Tây bắc,None
454,80000,45.0,5.0,5.0,6,10,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470925.3307717,10,,Thanh Xuân
455,80000,45.0,5.0,5.0,6,10,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470928.1303139,10,,Thanh Xuân
456,71000,163.0,16.0,50.0,30,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470930.1881697,3,,Bắc Từ Liêm
457,185000,54.0,5.0,30.0,4,6,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470932.5097084,None,,Đống Đa
459,140000,44.0,4.0,15.0,6,5,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470938.696193,5,,Hai Bà Trưng
460,111000,98.0,5.0,3.0,5,6,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470940.6250107,6,,Nam Từ Liêm
461,120000,90.0,5.0,2.0,5,7,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470942.5574377,7,,Cầu Giấy
462,80000,45.0,4.0,3.0,5,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470944.5253887,4,,Ba Đình
463,50000,62.0,4.0,3.0,4,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470947.022575,3,,Hai Bà Trưng
465,109000,50.0,4.0,3.0,5,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470950.9662125,4,,Đống Đa
467,35800,37.0,3.0,2.0,4,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470956.0416594,3, Đông nam,None
469,40000,50.0,5.0,3.0,4,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470960.193983,3,,Đống Đa
470,30000,45.0,4.0,10.0,4,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470963.8434658,4,,Đống Đa
471,30000,40.0,4.0,10.0,4,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470965.9621737,4,,Đống Đa
472,38600,34.0,37.0,4.0,4,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670470968.2279708,4, Tây nam,Hoàng Mai
476,58000,28.0,5.0,4.0,4,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471045.347745,4,,Đống Đa
477,33500,33.0,4.0,2.0,6,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471047.7221322,5,,Hoàng Mai
480,1494,83.0,5.0,9.0,None,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471054.056082,None, Đông,None
481,12000,59.0,8.0,5.0,10,2,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471056.6477714,2,,Thanh Trì
482,350,1000.0,100.0,1.0,None,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471059.021941,None,,Thanh Xuân
483,10 ngàn VNĐ,53.0,4.0,3.0,6,10,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471061.4732387,11,,Đống Đa
484,32000,35.0,3.0,6.0,2,2,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471063.63276,1,,Ba Đình
487,115000,65.0,4.0,1.0,None,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471070.2285397,None,,Đống Đa
488,150000,70.0,5.0,40.0,5,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471072.8271127,None,,None
489,62000,46.0,4.0,5.0,4,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471075.4662552,None,,Đống Đa
490,80000,45.0,4.0,1.0,6,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471077.8030167,4,,Thanh Xuân
491,80000,45.0,4.0,1.0,6,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471081.9658823,4,,Thanh Xuân
493,80000,45.0,4.0,1.0,6,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471137.3576481,4,,Thanh Xuân
494,90000,50.0,4.0,1.0,4,5,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471139.5527446,5,,Thanh Xuân
495,135000,44.0,10.0,1.0,None,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471142.1467986,None,,Đống Đa
496,63000,45.0,3.0,5.0,4,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471144.5399268,3,,Đống Đa
497,140000,73.0,5.0,10.0,5,8,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471147.1216788,8,,Ba Đình
498,108000,52.0,4.0,1.0,None,None,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471149.2843227,None,,Đống Đa
501,16500,30.0,4.0,3.0,3,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471155.7263799,3, Nam,Chương Mỹ
502,14 ngàn VNĐ,31.0,4.0,5.0,3,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471157.632257,3, Tây bắc,Hà Đông
503,15000,34.0,4.0,2.0,3,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471159.4112334,3, Tây,Chương Mỹ
504,23000,34.0,3.0,2.0,3,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471160.9824965,4, Đông nam,Long Biên
505,92000,44.0,4.0,4.0,5,6,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471164.900577,None,,Cầu Giấy
506,31000,74.0,6.0,1.0,45,2,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471167.1128752,2,,Hà Đông
509,90000,42.0,4.0,4.0,5,6,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471174.3557603,None,,None
510,57000,45.0,4.0,3.0,5,5,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471176.4585674,None,,Cầu Giấy
512,35500,32.0,3.0,25.0,1,1,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471233.0741975,1,,Hoàng Mai
514,92000,40.0,4.0,6.0,5,3,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471237.627326,3,,Ba Đình
517,24500,32.0,3.0,1.0,4,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471244.7982504,3,,Ba Đình
520,105000,50.0,4.0,16.0,5,4,03/11/2022,Tin thường,batdongsan_so_com_vn_1670471252.9414096,4,,Hà Đông
521,73000,42.0,4.0,5.0,5,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471255.3625572,4,,Hai Bà Trưng
524,190000,90.0,6.0,20.0,5,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471262.1238966,3,,Tây Hồ
525,163000,80.0,6.0,20.0,5,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471263.8916943,3,,Tây Hồ
529,113000,60.0,5.0,20.0,5,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471274.143377,3,,Tây Hồ
530,43000,42.0,4.0,3.0,4,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471276.3470082,3,,Hà Đông
533,55000,51.0,4.0,4.0,4,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471334.6756907,4,,Bắc Từ Liêm
536,43000,53.0,5.0,2.0,4,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471340.2708056,3,,Long Biên
549,63000,75.0,4.0,2.0,5,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471369.609084,4,,Đống Đa
551,109000,63.0,6.0,2.0,7,12,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471373.8877966,12,,Cầu Giấy
554,200000,120.0,7.0,50.0,5,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471432.402004,6,,Tây Hồ
557,105000,50.0,5.0,15.0,6,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471441.3990655,5,,Hà Đông
558,259000,98.0,8.0,6.0,8,20,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471443.4430208,20,,Hoàn Kiếm
561,52000,48.0,3.0,2.0,5,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471450.7906845,4,,Đống Đa
564,53000,52.0,6.0,2.0,5,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471458.064138,3,,Long Biên
568,53000,45.0,4.0,1.0,6,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471466.351264,5,,Cầu Giấy
570,22000,43.0,5.0,5.0,4,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471474.8823583,4, Đông,Chương Mỹ
573,759,1.0,1.0,1.0,1,1,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471535.1286144,1,,Nam Từ Liêm
575,51000,46.0,3.0,2.0,5,5,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471540.6322057,4,,Đống Đa
577,33500,35.0,4.0,3.0,4,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471545.0222218,3,,Long Biên
578,1 ngàn VNĐ,1.0,1.0,1.0,1,1,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471547.0366278,1,,Nam Từ Liêm
579,30000,33.0,4.0,3.0,5,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471549.1538296,4,,Long Biên
583,20500,120.0,3.0,2.0,3,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471559.269839,2,,Hoàng Mai
586,33500,45.0,9.0,3.0,1,2,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471566.2098966,1,,Long Biên
587,62000,62.0,5.0,3.0,3,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471568.2795134,3,,Long Biên
589,33000,56.0,7.0,6.0,4,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471574.3316917,4,,Long Biên
591,27000,30.0,5.0,1.0,5,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471578.2655964,4,,Hai Bà Trưng
592,30500,30.0,4.0,2.0,5,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471632.3839288,3,,Bắc Từ Liêm
593,125000,52.0,4.0,8.0,5,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471634.5972095,5,,Đống Đa
594,64500,40.0,6.0,2.0,5,5,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471636.6361086,None,,Đống Đa
595,31500,40.0,4.0,2.0,2,2,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471638.1277783,1,,Hà Đông
597,180000,140.0,6.0,6.0,7,30,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471646.923957,30,,Hoàng Mai
598,175000,92.0,6.0,1.0,7,20,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471650.3064926,20,,Đống Đa
600,36500,40.0,4.0,3.0,4,5,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471654.2065842,None,,Thanh Xuân
601,20000,70.0,7.0,30.0,36,2,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471656.2502913,1,,Hà Đông
602,220000,80.0,9.0,8.0,7,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471658.4488637,6, Tây,Cầu Giấy
603,70000,51.0,5.0,7.0,4,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471660.458137,2,,Hà Đông
604,40000,50.0,4.0,4.0,6,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471662.746771,4,,Cầu Giấy
605,820000,400.0,11.0,15.0,4,5,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471665.3562138,6,,Long Biên
606,105000,60.0,5.0,6.0,5,5,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471667.9910247,5,,Cầu Giấy
607,32000,32.0,4.0,7.0,4,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471670.4717226,3,,Thanh Xuân
608,335000,126.0,6.0,10.0,3,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471672.7269135,3, Đông nam,Bắc Từ Liêm
609,43000,50.0,4.0,3.0,4,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471677.6281917,None,,None
610,100000,200.0,8.0,13.0,3,5,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471680.1330824,5,,Đan Phượng
612,65000,60.0,4.0,3.0,5,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471736.415313,None,,None
613,39000,35.0,4.0,3.0,5,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471738.8827605,None,,Cầu Giấy
614,63000,50.0,4.0,3.0,6,6,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471741.5586257,5,,Ba Đình
615,50000,48.0,4.0,10.0,4,5,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471743.9140131,4,,Đống Đa
618,136 ngàn VNĐ,65.0,4.0,8.0,8,7,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471751.362765,4,,Thanh Xuân
619,49500,49.0,4.0,2.0,4,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471753.8105743,3,,Cầu Giấy
620,120000,180.0,12.0,10.0,3,3,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471755.91957,3,,Đông Anh
621,145000,83.0,5.0,14.0,4,4,02/11/2022,Tin thường,batdongsan_so_com_vn_1670471758.0105543,4,,Hà Đông
624,96000,70.0,4.0,5.0,5,5,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471764.4695415,4,,Hai Bà Trưng
628,30000,36.0,3.0,2.0,3,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471774.809443,3, Đông bắc,Long Biên
630,450000,150.0,7.0,12.0,4,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471780.0589528,5, Nam,Tây Hồ
632,5000000,500.0,20.0,15.0,7,30,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440987.9604812,35, Tây bắc,Hoàn Kiếm
635,110000,50.0,4.0,10.0,4,4,04/12/2022,Tin thường,batdongsan_so_com_vn_1670440995.940704,None,,Ba Đình
638,250000,68.0,6.0,10.0,6,4,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441001.914845,None,,Ba Đình
639,36500,31.0,3.0,2.0,5,3,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441004.1283474,4,,Thanh Trì
640,124000,60.0,5.0,8.0,4,4,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441006.2870283,4,,Thanh Trì
641,105000,50.0,8.0,3.0,7,6,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441009.1135476,5, Tây nam,Cầu Giấy
642,105000,50.0,8.0,3.0,7,6,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441012.3012753,5, Tây nam,Cầu Giấy
643,105000,50.0,8.0,3.0,7,6,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441014.5775373,5, Tây nam,Cầu Giấy
644,105000,50.0,8.0,3.0,7,6,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441016.9892657,5, Tây nam,Cầu Giấy
645,105000,50.0,8.0,3.0,7,6,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441018.6728785,5, Tây nam,Cầu Giấy
646,105000,50.0,8.0,3.0,7,6,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441020.680278,5, Tây nam,Cầu Giấy
648,105000,50.0,8.0,3.0,7,6,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441024.8960712,5, Tây nam,Cầu Giấy
649,105000,50.0,8.0,3.0,7,6,04/12/2022,Tin thường,batdongsan_so_com_vn_1670441027.3907611,5, Tây nam,Cầu Giấy
651,20000,31.0,4.0,2.0,3,2,03/12/2022,Tin thường,batdongsan_so_com_vn_1670441031.9749484,3,,Long Biên
653,148500,150.0,7.0,3.0,7,31,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471858.086569,31,,Bắc Từ Liêm
658,93000,45.0,4.0,4.0,6,8,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471885.381237,None,,Cầu Giấy
659,88000,50.0,6.0,20.0,7,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471888.3987646,5,,Long Biên
661,27000,81.0,4.0,20.0,12,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471892.8990285,2,,Hà Đông
666,65000,77.0,3.0,2.0,5,5,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471904.252675,4,,Đống Đa
667,38599,46.0,4.0,30.0,5,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471907.3337815,4,,Long Biên
669,117899,55.0,4.0,8.0,7,5,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471913.9904883,6,,Cầu Giấy
670,117899,55.0,4.0,8.0,7,5,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471970.4804444,6,,Cầu Giấy
673,82000,60.0,5.0,4.0,5,6,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471977.2925045,None,,Cầu Giấy
674,139500,75.0,5.0,18.0,4,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471980.000187,5,,Hà Đông
675,60000,42.0,4.0,3.0,5,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471982.6774132,4, Đông bắc,None
679,140000,70.0,5.0,3.0,5,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471993.2497272,5,,Ba Đình
681,62500,38.0,4.0,5.0,5,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471997.2614646,3,,Long Biên
682,16,57.0,5.0,50.0,6,8,01/11/2022,Tin thường,batdongsan_so_com_vn_1670471999.0571213,5,,Đống Đa
684,42800,34.0,4.0,1.0,5,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472004.2833374,4,,Cầu Giấy
685,349000,135.0,7.0,30.0,8,20,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472007.8248806,22,,Hai Bà Trưng
687,100000,58.0,3.0,10.0,6,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472013.8533285,5,,Cầu Giấy
689,55000,60.0,4.0,5.0,5,6,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472019.921687,4,,Bắc Từ Liêm
692,30000,33.0,4.0,2.0,5,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472079.9271839,None,,Nam Từ Liêm
693,155000,53.0,4.0,15.0,5,5,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472081.7793605,None,,Hoàng Mai
694,39800,35.0,4.0,3.0,5,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472084.0671532,5,,Long Biên
696,215000,35.0,3.0,50.0,7,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472089.0239253,6,,Ba Đình
698,32500,34.0,3.0,2.0,4,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472093.6144502,3,,Hoàng Mai
699,32000,33.0,4.0,3.0,5,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472095.4441435,4,,Hoài Đức
706,75000,42.0,3.0,4.0,6,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472115.5115356,4,,None
709,32599,33.0,4.0,2.0,5,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472120.9676569,4, Tây nam,None
710,56500,125.0,7.0,4.0,3,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472176.1664116,3,,Hoài Đức
711,45000,53.0,4.0,2.0,4,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472178.1581888,3,,Bắc Từ Liêm
712,30000,45.0,9.0,2.0,1,2,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472179.6010199,1,,Long Biên
713,96000,60.0,4.0,18.0,4,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472183.106955,4,,Hà Đông
715,325000,145.0,7.0,50.0,2,3,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472188.1536894,5,,Tây Hồ
717,49000,45.0,4.0,10.0,5,6,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472193.1994004,5,,Đống Đa
718,82000,60.0,5.0,6.0,5,6,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472195.6377842,None,,Cầu Giấy
719,27000,30.0,35.0,2.0,4,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472198.248755,3,,Hà Đông
720,82000,60.0,5.0,6.0,5,6,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472200.6768842,None,,Cầu Giấy
722,39000,35.0,4.0,3.0,5,6,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472206.1559768,None,,Cầu Giấy
723,600000,102.0,5.0,12.0,4,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472208.4958117,4,,Hai Bà Trưng
725,165000,99.0,4.0,7.0,5,4,01/11/2022,Tin thường,batdongsan_so_com_vn_1670472215.8879058,5,,Cầu Giấy
728,39000,36.0,4.0,4.0,5,4,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472222.685241,5,,Long Biên
729,75000,60.0,4.0,4.0,4,4,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472226.1995745,4,,Thanh Xuân
730,63000,40.0,4.0,6.0,6,5,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472280.1945696,4,,Long Biên
733,30000,32.0,4.0,3.0,5,4,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472302.7198963,None,,Nam Từ Liêm
734,40000,60.0,4.0,3.0,4,5,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472304.9254599,4,,Long Biên
735,40000,35.0,4.0,2.0,5,4,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472307.1180758,None,,Hà Đông
739,45000,38.0,4.0,4.0,1,None,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472317.1503026,None,,Nam Từ Liêm
745,1160000,286.0,21.0,30.0,3,7,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472334.1460726,None,,Nam Từ Liêm
752,215000,42.0,4.0,30.0,7,4,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472402.6488764,6,,Ba Đình
753,350000,85.0,5.0,5.0,8,6,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472405.3124235,8,,Tây Hồ
754,155000,90.0,7.0,2.0,7,25,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472407.646503,25,,Cầu Giấy
757,34000,42.0,3.0,3.0,4,4,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472414.8590977,3,,Hà Đông
760,17000,40.0,5.0,1.0,3,3,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472420.347856,3,,Chương Mỹ
762,32500,34.0,3.0,2.0,4,4,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472425.5883305,4,,Hoàng Mai
765,45000,37.0,5.0,2.0,5,3,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472435.4870646,4,,Hai Bà Trưng
768,80000,60.0,5.0,5.0,5,5,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472442.8976266,5,,Hoài Đức
769,160000,80.0,480.0,5.0,6,8,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472497.847316,8,,Bắc Từ Liêm
770,900,132.0,6.0,22.0,None,None,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472500.623232,None,,None
771,15700,60.0,6.0,25.0,2,2,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472503.1813436,1,,Gia Lâm
773,111111,110.0,11.0,50.0,30,2,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472507.9529462,2,,Ba Đình
775,40000,83.0,8.0,50.0,30,2,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472512.0118887,2,,Bắc Từ Liêm
778,38600,46.0,4.0,3.0,5,4,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472518.9257052,4,,Long Biên
779,226000,60.0,5.0,1.0,5,1,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472521.4320714,2,,Cầu Giấy
780,59000,45.0,4.0,4.0,5,6,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472524.803015,None,,Cầu Giấy
781,95000,45.0,4.0,4.0,5,6,31/10/2022,Tin thường,batdongsan_so_com_vn_1670472527.249985,None,,None
